22
9
19
6
17
16
11
38
2
28
51
31
41
49
43
15
9
18
10
8
51
30
30
38
9
6
56
23
3
23
53
12
24
9
31
18
26
46
38
20
38
18
5
22
2
38
6
2
18
2
32
48
1
3
2
3
36
42
1
45
1
10
51
49
28
48
1
8
15
9
10
15
6
1
27
27
43
44
7
12
3
26
18
37
32
2
20
30
57
44
2
9
44
12
25
57
15
23
30
10
