18
46
5
6
17
28
37
7
1
29
25
28
55
2
44
1
57
14
23
7
20
2
2
55
27
46
20
44
17
2
3
25
20
9
2
17
23
40
17
8
27
15
5
14
44
1
6
23
30
3
56
42
4
11
2
1
10
28
12
1
7
1
27
31
6
14
46
11
38
8
6
11
28
52
44
17
43
52
1
18
55
51
55
23
18
34
25
18
28
39
1
8
10
17
38
3
1
27
34
27
