7
8
34
17
17
14
7
15
58
50
9
12
1
43
46
7
28
15
22
1
22
24
1
34
15
2
25
17
40
30
4
46
22
6
6
8
8
46
51
29
27
10
5
50
52
14
41
3
27
2
31
28
37
3
33
2
38
20
11
7
8
9
7
5
57
30
3
57
44
1
30
8
44
17
54
10
10
4
44
54
1
48
22
29
45
2
5
13
18
9
20
53
43
8
2
6
6
22
7
2
